timestep;mesh  1  face  centerpoint;mesh  1  color  code;mesh  1  normal;Mesh  1  face  centerpoint  to  Mesh  1  face  n+1  centerpoint  distance;Mesh  1  face  centerpoint  vector  to  Mesh  1  face  n+1  centerpoint  vector  angle
160;(538.5,  82.25,  25);(77,186,10);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(73,185,16);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(78,186,9);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(214,4,110);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(236,27,60);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(220,10,97);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(236,28,58);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(38,75,163);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(212,2,113);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(211,1,116);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(65,43,144);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(239,41,31);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(238,37,41);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(237,32,50);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(103,195,12);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(74,185,14);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(39,73,161);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(238,34,45);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(239,41,32);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(8,171,217);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(23,123,190);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(8,169,216);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(14,182,125);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(237,30,54);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(123,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(238,36,42);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(239,40,34);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(223,13,90);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(237,33,48);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(215,6,106);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(78,186,10);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(75,185,14);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(240,43,27);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(216,7,104);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(238,37,40);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(95,9,125);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(109,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(53,57,152);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(164,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(221,11,94);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(239,38,37);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(218,8,101);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(241,50,14);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(216,6,105);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(28,106,180);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(38,77,164);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(158,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(237,30,53);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(31,98,176);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(234,25,64);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(20,132,195);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(208,0,118);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(86,189,9);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(77,30,137);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(83,23,133);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(14,181,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(18,178,91);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(236,27,59);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(215,5,108);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(206,0,118);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(192,0,118);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(169,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(241,49,16);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(242,53,9);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(120,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(108,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(159,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(37,181,64);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(34,180,68);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(8,170,217);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(110,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(54,56,152);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(102,2,121);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(85,20,131);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(65,43,145);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(59,50,148);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(178,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(119,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(27,110,183);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(28,107,181);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(207,0,118);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(61,184,33);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(69,185,21);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(17,141,200);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(67,41,143);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(26,112,184);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(83,22,133);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(122,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(76,30,137);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(121,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(89,16,129);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(86,19,131);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(41,69,159);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(94,10,125);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(136,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(94,10,126);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(235,26,62);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(53,56,152);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(3,184,225);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(6,188,192);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(56,52,150);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(73,185,15);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(56,53,150);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(11,161,212);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(4,190,206);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(80,25,134);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(78,29,136);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(28,179,76);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(35,180,67);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(24,118,187);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(162,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(150,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(35,83,167);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(5,178,221);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(14,151,206);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(4,190,204);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(4,189,202);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(4,190,205);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(2,187,226);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(31,97,175);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(12,183,141);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(14,150,205);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(10,185,157);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(11,183,145);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(34,86,169);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(90,14,128);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(44,66,158);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(232,23,69);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(97,6,124);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(18,178,92);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(5,189,195);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(117,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(114,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(226,16,83);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(225,16,84);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(75,186,13);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(62,47,146);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(132,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(88,189,10);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(145,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(84,188,9);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(112,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(34,88,170);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(36,81,166);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(93,11,126);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(2,189,227);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(5,179,221);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(187,0,118);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(141,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(138,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(107,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(4,189,204);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(166,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(3,191,214);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(60,48,147);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(3,191,216);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(55,54,150);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(3,190,211);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(28,108,181);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(16,179,103);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(204,0,118);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(83,187,9);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(128,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(84,21,132);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(90,15,128);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(2,189,228);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(180,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(130,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(223,14,89);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(143,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(217,8,101);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(105,196,12);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(60,49,148);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(131,205,17);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(98,6,123);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(1,191,229);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(193,0,118);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(184,0,118);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(183,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(20,178,88);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(168,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(18,178,89);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(32,180,71);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(213,4,110);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(212,2,114);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(134,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(146,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(153,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(156,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(133,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(48,61,155);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(58,50,149);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(77,29,136);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(149,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(140,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(40,181,60);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(32,180,72);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(29,179,76);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(23,179,84);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(6,188,190);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(4,189,201);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(18,178,94);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(5,189,196);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(17,179,100);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(16,180,107);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(25,179,81);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(66,42,144);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(198,0,118);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(22,179,84);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(13,182,131);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(23,179,83);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(8,187,174);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(17,178,94);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(16,179,105);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(17,179,101);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(26,179,79);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(30,180,73);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(29,179,75);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(118,200,15);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(28,179,77);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(47,182,52);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(46,182,52);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(144,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(94,11,126);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(54,183,42);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(51,182,46);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(25,179,80);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(109,197,13);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(92,191,10);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(87,189,9);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(115,199,14);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(47,182,51);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(43,181,56);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(27,179,78);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(41,181,59);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(57,183,38);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(19,178,88);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(38,181,63);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(13,182,127);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(24,179,82);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(17,179,102);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(12,183,138);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(9,185,160);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(71,36,140);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(52,57,153);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(34,89,171);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(29,104,179);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(124,0,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(82,24,133);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(91,14,128);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(130,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(96,8,125);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(93,11,127);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(148,0,119);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(56,183,39);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(21,178,86);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(102,1,120);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(46,65,157);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(73,185,17);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(136,207,18);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(22,178,85);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(31,180,72);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(44,181,55);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(120,201,15);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(18,139,199);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(101,194,12);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(21,129,193);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(104,195,12);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(91,190,10);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(14,152,206);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(15,180,114);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(35,180,68);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(80,25,135);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(89,15,129);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(4,184,224);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(10,162,212);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(8,186,170);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(9,185,163);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(9,186,165);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(24,119,187);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(25,116,186);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(26,113,184);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(23,124,190);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(21,128,193);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(18,137,198);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(6,177,220);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(36,83,167);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(63,45,146);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(9,167,215);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(30,101,178);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(142,209,19);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(14,181,123);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(17,179,96);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(12,183,139);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(15,180,112);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(52,182,44);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(15,180,111);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(13,182,128);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(34,180,69);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(1,192,226);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(24,179,83);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(2,191,219);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(17,143,201);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(2,190,228);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(3,190,210);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(6,188,186);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(7,187,184);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(97,192,11);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(112,198,14);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(119,200,15);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(132,205,17);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(2,191,217);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(4,190,208);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(5,179,222);(-0.83,  0.55,  0);2.15;0.16
160;(538.5,  82.25,  25);(2,192,224);(-0.83,  0.55,  0);2.15;0.16
