Year,mesh 1 face centerpoint,mesh 1 color code,mesh 1 normal,Mesh 1 face centerpoint to Mesh 1 face n+1 centerpoint distance,Mesh 1 face centerpoint vector to Mesh 1 face n+1 centerpoint vector angle
1977,"(24.35, -19.8, 13.9)","(243,57,0)","(-0.34, -0.78, -0.52)",25.25,2.55
1977,"(6.69, -5.15, 3.37)","(243,57,0)","(0.34, 0.78, 0.52)",15.95,6.88
1977,"(16.48, -14.77, 11.49)","(243,57,0)","(0.34, 0.78, 0.52)",23.67,3.92
1977,"(29.76, -29.26, 24.68)","(243,57,0)","(0.34, 0.78, 0.52)",20.43,0.83
1977,"(41.58, -41.72, 35.75)","(243,57,0)","(0.34, 0.78, 0.52)",7.63,1.52
1977,"(47.48, -45.9, 38.19)","(243,57,0)","(0.34, 0.78, 0.52)",33.3,6.17
1977,"(30.25, -25.36, 18.43)","(243,57,0)","(-0.34, -0.78, -0.52)",20.61,7.65
1977,"(19.26, -18.39, 15.15)","(243,57,0)","(0.35, 0.78, 0.51)",7.32,5.16
1977,"(21.01, -22.82, 20.71)","(243,57,0)","(-0.34, -0.78, -0.52)",5.93,4.26
1977,"(21.47, -26.21, 25.55)","(243,56,3)","(-0.34, -0.78, -0.52)",3.41,2.01
1977,"(21.74, -28.15, 28.34)","(242,52,10)","(-0.35, -0.78, -0.51)",20.97,1.7
1977,"(1.31, -0.98, 0.62)","(237,32,50)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(243,55,3)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,51,12)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(236,29,56)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(12.31, -15.15, 14.85)","(241,51,13)","(-0.34, -0.78, -0.52)",23.43,2.76
1977,"(22.18, -29.68, 30.36)","(241,49,16)","(0.35, 0.78, 0.51)",36.69,0.91
1977,"(40.25, -52.37, 52.82)","(243,55,3)","(0.34, 0.78, 0.52)",21.52,4.13
1977,"(25.02, -23.39, 18.91)","(243,57,0)","(0.34, 0.78, 0.52)",11.06,9.72
1977,"(35.41, -26.64, 16.94)","(243,57,0)","(0.34, 0.78, 0.52)",194.18,11.14
1977,"(149.66, -144.72, 120.43)","(243,57,0)","(0.34, 0.78, 0.52)",128.63,4.12
1977,"(209.44, -224.41, 201.8)","(243,57,1)","(-0.34, -0.78, -0.52)",112.94,2.88
1977,"(135.89, -157.22, 148.6)","(243,56,1)","(-0.34, -0.78, -0.52)",101.66,0.04
1977,"(81.73, -94.67, 89.54)","(243,56,2)","(-0.34, -0.78, -0.52)",101.66,1.51
1977,"(28.78, -32.01, 29.5)","(243,56,2)","(-0.34, -0.78, -0.52)",32.38,38.01
1977,"(33.55, -15.89, 1.83)","(243,57,1)","(0.34, 0.78, 0.52)",50.54,0.06
1977,"(79.2, -37.45, 4.24)","(243,57,0)","(0.34, 0.78, 0.52)",20.12,0.02
1977,"(40.1, -25.88, 12.66)","(243,57,0)","(0.34, 0.78, 0.52)",11.5,2.8
1977,"(50.52, -30.73, 13.09)","(243,56,1)","(0.34, 0.78, 0.52)",6.51,3.69
1977,"(47.5, -26.69, 8.97)","(243,56,3)","(-0.34, -0.78, -0.52)",24.28,12
1977,"(30, -12.79, -0.52)","(242,53,7)","(-0.34, -0.78, -0.52)",4.52,3.65
1977,"(1.31, -0.98, 0.62)","(212,2,113)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(216,6,105)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(241,49,16)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(102,1,121)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(33,91,172)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(23,122,189)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(208,0,118)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(243,55,4)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,51,11)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(238,34,46)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(33.12, -15.43, 1.41)","(243,56,2)","(0.34, 0.78, 0.52)",25.37,14.15
1977,"(48.4, -30.79, 14.6)","(243,57,1)","(0.34, 0.78, 0.52)",31.52,7.92
1977,"(66.46, -50.03, 31.83)","(243,57,0)","(0.34, 0.78, 0.52)",32.06,4
1977,"(31.26, -34.29, 31.32)","(243,57,1)","(0.34, 0.78, 0.52)",68.45,1.23
1977,"(67.45, -76.43, 71.32)","(243,55,4)","(0.34, 0.78, 0.52)",9.12,0.63
1977,"(63.53, -70.78, 65.33)","(242,52,9)","(-0.34, -0.78, -0.52)",53.61,3.26
1977,"(36.76, -37.65, 32.78)","(242,53,9)","(-0.34, -0.78, -0.52)",14.24,9.51
1977,"(36.14, -29.65, 21.02)","(242,53,9)","(0.34, 0.78, 0.52)",22.03,4.44
1977,"(54.65, -40.71, 25.52)","(243,56,1)","(0.34, 0.78, 0.52)",8.58,2.7
1977,"(46.91, -37.04, 25.09)","(243,57,0)","(-0.34, -0.78, -0.52)",25.44,12.82
1977,"(24.19, -25.78, 23.1)","(243,57,0)","(-0.34, -0.78, -0.52)",14.12,6.6
1977,"(13.87, -17.75, 17.76)","(243,57,0)","(-0.34, -0.78, -0.52)",10.76,0.3
1977,"(18.07, -12.84, 7.49)","(243,57,0)","(0.34, 0.78, 0.52)",26.19,12.22
1977,"(31.18, -29.02, 23.37)","(243,57,0)","(0.34, 0.78, 0.52)",30.9,4.48
1977,"(46.38, -48.13, 42.31)","(243,57,0)","(0.34, 0.78, 0.52)",28.62,0.67
1977,"(30.04, -30.65, 26.61)","(243,57,0)","(-0.34, -0.78, -0.52)",42.16,24.57
1977,"(1.31, -0.98, 0.62)","(236,28,58)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(239,41,32)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,54,5)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(217,8,101)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(2,191,224)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(3,190,212)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(2,191,221)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(3,184,225)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(166,0,119)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(240,42,30)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(224,15,86)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(231,22,72)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(240,46,23)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(241,48,18)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,53,7)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(243,56,3)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(11.29, -15.22, 15.62)","(243,57,0)","(-0.35, -0.78, -0.51)",12.35,0.62
1977,"(5.72, -7.56, 7.69)","(243,57,0)","(-0.34, -0.78, -0.52)",10.93,27.99
1977,"(1.17, -0.78, 0.42)","(243,57,0)","(0.34, 0.78, 0.52)",0.91,19.92
1977,"(1.31, -0.98, 0.62)","(242,52,10)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(239,38,37)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(240,45,23)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(241,50,14)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(238,36,42)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(238,37,39)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,53,9)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,54,7)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(211,2,115)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(240,45,25)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,52,11)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(243,57,1)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(236,27,60)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(4.55, -5.26, 4.96)","(238,36,43)","(0.34, 0.78, 0.52)",9.89,2.01
1977,"(9.31, -11.38, 11.1)","(243,57,0)","(0.34, 0.78, 0.52)",72.72,3.17
1977,"(41.99, -56.45, 57.88)","(240,43,28)","(0.34, 0.78, 0.52)",12.73,0.25
1977,"(1.31, -0.98, 0.62)","(243,56,2)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(211,1,115)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,55,4)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,55,5)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,53,8)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(242,54,6)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(243,56,1)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(237,31,52)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(235,26,63)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(19.65, -26.25, 26.84)","(240,44,25)","(-0.35, -0.78, -0.52)",3.46,1.25
1977,"(17.4, -24.19, 25.21)","(243,55,4)","(-0.35, -0.78, -0.52)",2.03,0.36
1977,"(16.69, -22.94, 23.77)","(243,57,0)","(0.35, 0.78, 0.51)",10.22,0.95
1977,"(12.45, -16.61, 16.96)","(243,57,1)","(0.34, 0.78, 0.52)",2.25,0.33
1977,"(11.03, -12.81, 12.14)","(243,57,1)","(0.34, 0.78, 0.52)",5.61,4.25
1977,"(9, -9.34, 8.22)","(243,56,1)","(-0.34, -0.78, -0.52)",613.09,10.23
1977,"(280.4, -389.4, 405.43)","(243,56,2)","(0.35, 0.78, 0.51)",20.52,0
1977,"(1.96, -0.85, -0.02)","(243,57,1)","(0.35, 0.77, 0.53)",0.79,8.2
1977,"(2.66, -0.92, -0.37)","(243,57,0)","(-0.37, -0.72, -0.6)",0.59,8.46
1977,"(2.19, -0.95, -0.01)","(241,46,21)","(0.33, 0.8, 0.5)",1.08,24.72
1977,"(1.31, -0.98, 0.62)","(213,4,110)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(196,0,118)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(210,0,118)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(243,57,0)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(240,44,26)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(1.31, -0.98, 0.62)","(239,40,34)","(-0.34, -0.79, -0.52)",0.81,5.04
1977,"(8.41, -8.96, 8.02)","(226,17,82)","(0.35, 0.78, 0.51)",5.36,2.31
1977,"(10.85, -12.28, 11.45)","(214,4,109)","(0.34, 0.78, 0.52)",4.96,1.25
1977,"(13.11, -15.35, 14.62)","(213,3,112)","(0.34, 0.79, 0.52)",8.1,0.22
1977,"(8.8, -10.37, 9.91)","(230,21,73)","(-0.34, -0.78, -0.52)",8.29,0.73
1977,"(23.36, -31.85, 32.88)","(240,44,27)","(-0.34, -0.78, -0.52)",139.31,0.48
1977,"(85.37, -118.21, 122.9)","(242,51,12)","(0.34, 0.78, 0.52)",57.95,0.07
1977,"(111.07, -154.13, 160.42)","(242,54,5)","(-0.34, -0.78, -0.52)",217.62,0.26
1977,"(48.23, -64.32, 65.7)","(243,57,0)","(-0.34, -0.78, -0.52)",34.68,0.19
1977,"(31.93, -42.84, 43.89)","(243,56,2)","(-0.34, -0.78, -0.52)",43.2,0.41
1977,"(11.83, -16.08, 16.58)","(242,51,12)","(-0.34, -0.78, -0.52)",25.36,30.24
1977,"(0.55, -0.36, 0.18)","(243,56,1)","(0.34, 0.79, 0.51)",5.7,26.31
1977,"(3.22, -3.89, 3.77)","(243,57,1)","(0.34, 0.78, 0.52)",20.02,3.25
1977,"(12.25, -16.3, 16.63)","(243,57,0)","(0.35, 0.78, 0.51)",26.41,0.5
1977,"(24.17, -32.67, 33.58)","(214,4,109)","(0.34, 0.78, 0.52)",11.3,0.12
1977,"(29.46, -39.67, 40.7)","(221,12,93)","(0.35, 0.78, 0.51)",0.52,0.16
1977,"(29.38, -39.36, 40.29)","(234,25,64)","(0.45, 0.78, 0.44)",21.15,0.09
1977,"(12.84, -14.9, 14.11)","(242,53,8)","(-0.34, -0.78, -0.52)",8.31,0.56
1977,"(8.31, -9.8, 9.36)","(243,56,3)","(-0.34, -0.78, -0.52)",6.55,4.13
1977,"(10.38, -13.82, 14.1)","(243,57,1)","(0.34, 0.78, 0.52)",0.79,2.02
1977,"(11.06, -13.85, 13.69)","(243,57,0)","(0.34, 0.78, 0.52)",1.87,2.62
1977,"(20.29, -25.58, 25.39)","(243,57,1)","(0.34, 0.78, 0.52)",5.68,1.8
1977,"(18.46, -22.09, 21.3)","(243,57,0)","(-0.34, -0.78, -0.52)",4.15,1.41
1977,"(19.77, -24.64, 24.3)","(241,47,20)","(0.34, 0.78, 0.52)",23.33,2.6
1977,"(289.55, -402.12, 418.68)","(241,47,20)","(-0.35, -0.78, -0.51)",586.71,2.48
1977,"(29.9, -38.42, 38.51)","(242,51,11)","(0.34, 0.78, 0.52)",30.17,0.96
1977,"(43.17, -57.12, 58.12)","(243,57,0)","(0.34, 0.78, 0.52)",61.35,0.8
1977,"(70.13, -95.15, 98)","(243,56,1)","(0.34, 0.78, 0.52)",18.86,0.1
1977,"(61.71, -83.46, 85.83)","(243,57,0)","(-0.34, -0.78, -0.52)",2.15,0.28
1977,"(62.1, -84.74, 87.51)","(243,56,1)","(-0.34, -0.78, -0.52)",2.45,0.37
1977,"(62.39, -86.16, 89.48)","(210,0,118)","(-0.34, -0.78, -0.52)",0.13,0.05
1977,"(62.51, -86.19, 89.45)","(232,23,69)","(0.34, 0.78, 0.52)",54.85,0.86
1977,"(38.9, -52.19, 53.46)","(243,57,0)","(-0.34, -0.78, -0.52)",69.74,8.16
1977,"(60.55, -84, 87.42)","(243,57,0)","(0.34, 0.78, 0.52)",45.39,1.06
1977,"(41.66, -55.87, 57.22)","(243,57,0)","(-0.34, -0.78, -0.52)",64.83,3.88
1977,"(13.13, -15.68, 15.11)","(236,28,58)","(0.34, 0.78, 0.52)",43.33,4.44
1977,"(31.16, -42.54, 43.94)","(239,38,38)","(0.27, 0.78, 0.56)",17.25,0.04
1977,"(13.42, -18.13, 18.63)","(243,55,4)","(0.34, 0.78, 0.52)",9.71,2.01
1977,"(9.54, -12.12, 12.07)","(243,56,3)","(-0.34, -0.78, -0.52)",7.77,2.56
1977,"(6.19, -7.3, 6.98)","(243,56,2)","(-0.34, -0.78, -0.52)",12.43,2.77
1977,"(13.98, -19.24, 19.94)","(243,56,1)","(-0.34, -0.78, -0.52)",18.33,0.5
1977,"(22.59, -30.59, 31.47)","(243,57,0)","(0.34, 0.78, 0.52)",33.78,0.79
1977,"(38.98, -51.49, 52.35)","(243,56,1)","(0.34, 0.78, 0.52)",47.65,0.48
1977,"(60.42, -81.03, 82.98)","(237,33,48)","(0.34, 0.78, 0.52)",61.12,0.11
1977,"(32.29, -43.16, 44.12)","(236,29,56)","(-0.34, -0.78, -0.52)",64.81,3.24
1977,"(2.47, -3, 2.91)","(238,34,46)","(0.35, 0.78, 0.51)",5.29,1.04
1977,"(5.02, -6.27, 6.2)","(243,57,0)","(0.34, 0.78, 0.52)",4.93,0.63
1977,"(7.59, -9.31, 9.11)","(242,52,10)","(0.34, 0.78, 0.52)",6.11,2.03
1977,"(11.24, -13.02, 12.32)","(242,51,12)","(0.34, 0.78, 0.52)",3.05,0.06
1977,"(9.98, -13.29, 13.56)","(243,56,2)","(-0.35, -0.78, -0.51)",19.39,0.54
1977,"(18.69, -25.31, 26.04)","(243,55,4)","(0.35, 0.78, 0.51)",4.84,0.03
1977,"(20.92, -28.31, 29.11)","(243,55,4)","(-0.35, -0.78, -0.51)",19.39,1.62
1977,"(12.66, -16.29, 16.34)","(243,56,2)","(0.34, 0.78, 0.52)",15.05,0.68
1977,"(5.63, -7.13, 7.09)","(243,56,1)","(-0.24, -0.78, -0.58)",4.17,1.8
1977,"(3.78, -4.54, 4.39)","(243,57,1)","(-0.35, -0.78, -0.52)",5.81,2.8
1977,"(6.24, -8.14, 8.23)","(243,57,0)","(0.35, 0.78, 0.51)",2.13,0.97
1977,"(28.97, -39.08, 40.14)","(243,57,0)","(-0.34, -0.78, -0.52)",5.76,0.75
1977,"(26.96, -35.53, 36.08)","(243,55,4)","(0.35, 0.78, 0.51)",503.4,1.46
1977,"(251.82, -347.58, 360.85)","(243,55,4)","(0.34, 0.78, 0.52)",16.78,0.01
1977,"(244.36, -337.18, 350)","(243,56,2)","(-0.34, -0.78, -0.52)",534.02,16.29
1977,"(6.87, -6.14, 4.76)","(243,57,1)","(0.34, 0.78, 0.52)",27.71,13.07
1977,"(18.66, -23.32, 23.03)","(243,57,0)","(0.34, 0.78, 0.52)",69.88,2.64
1977,"(49.2, -66.64, 68.57)","(243,56,2)","(0.34, 0.78, 0.52)",5.14,0.17
1977,"(51.28, -69.82, 72.03)","(243,56,1)","(-0.34, -0.78, -0.52)",22.99,0.47
1977,"(60.81, -84.07, 87.35)","(243,56,1)","(-0.34, -0.78, -0.52)",0.28,0.11
1977,"(13.49, -16.25, 15.72)","(243,57,1)","(0.35, 0.78, 0.51)",1.75,0.77
1977,"(12.87, -15.17, 14.49)","(243,57,0)","(-0.35, -0.78, -0.51)",4.06,2.78
1977,"(13.79, -17.61, 17.6)","(243,57,0)","(-0.34, -0.78, -0.52)",4.06,1.95
1977,"(14.8, -20.07, 20.67)","(243,57,0)","(-0.35, -0.78, -0.51)",3.14,0.13
1977,"(12.03, -14.93, 14.7)","(243,57,0)","(-0.35, -0.78, -0.51)",5.9,0.29
1977,"(9.17, -11.28, 11.06)","(243,57,0)","(-0.34, -0.78, -0.52)",9.18,2.25
1977,"(4.85, -5.6, 5.29)","(243,56,2)","(-0.34, -0.78, -0.52)",4.13,17.93
1977,"(11.74, -15.01, 15)","(242,55,4)","(0.34, 0.78, 0.52)",16.93,1.76
1977,"(18.9, -25.5, 26.2)","(243,55,3)","(-0.35, -0.78, -0.51)",12.81,0.38
1977,"(12.86, -17.57, 18.15)","(243,57,0)","(-0.34, -0.78, -0.52)",9.17,0.75
1977,"(8.91, -11.88, 12.14)","(243,57,0)","(0.34, 0.78, 0.52)",51.46,0.64
1977,"(32.16, -43.78, 45.16)","(243,57,0)","(0.34, 0.78, 0.52)",2.21,0.26
1977,"(31.42, -42.42, 43.58)","(243,56,1)","(-0.34, -0.78, -0.52)",48.51,2.09
1977,"(9.75, -12.35, 12.28)","(239,39,36)","(-0.34, -0.78, -0.52)",22.26,1.91
1977,"(19.48, -26.15, 26.79)","(242,54,6)","(0.35, 0.78, 0.51)",7,0.43
1977,"(22.41, -30.49, 31.44)","(243,57,0)","(-0.34, -0.78, -0.52)",27.75,0.68
1977,"(10.56, -14.51, 15.04)","(243,57,0)","(-0.35, -0.78, -0.51)",5.05,0.19
1977,"(8.23, -11.38, 11.83)","(243,57,0)","(-0.35, -0.78, -0.51)",5.38,1.64
1977,"(6.13, -8.05, 8.16)","(243,56,2)","(0.35, 0.78, 0.51)",2.64,0.38
1977,"(7.46, -9.68, 9.76)","(243,56,2)","(-0.34, -0.78, -0.52)",4.12,0.83
1977,"(16.7, -19.87, 19.09)","(237,30,54)","(-0.34, -0.78, -0.52)",4.04,1.42
1977,"(14.09, -17.46, 17.17)","(237,33,48)","(-0.34, -0.78, -0.52)",13.55,4.37
1977,"(8.25, -9.06, 8.28)","(241,47,21)","(-0.34, -0.78, -0.52)",7.94,2.62
1977,"(7.03, -9.46, 9.7)","(241,49,16)","(-0.35, -0.78, -0.51)",4.13,0.7
1977,"(5.02, -6.9, 7.16)","(241,50,15)","(-0.35, -0.78, -0.51)",4.92,0.42
1977,"(7.33, -9.95, 10.25)","(243,55,4)","(0.34, 0.78, 0.52)",11.25,2.54
1977,"(13.43, -16.86, 16.7)","(243,56,1)","(0.34, 0.78, 0.52)",13.29,0.44
1977,"(19.72, -25.09, 25.02)","(243,56,2)","(0.33, 0.79, 0.53)",9.36,0.94
1977,"(15.59, -19.29, 18.95)","(243,56,2)","(-0.34, -0.78, -0.52)",4.01,0.59
1977,"(13.37, -16.83, 16.69)","(243,57,0)","(-0.35, -0.78, -0.51)",10.55,2.49
1977,"(17.18, -23.34, 24.06)","(243,57,1)","(-0.34, -0.78, -0.52)",1.27,0.42
1977,"(16.83, -22.57, 23.11)","(243,55,4)","(0.34, 0.78, 0.52)",10.28,3.6
1977,"(13.67, -17.56, 17.6)","(243,56,2)","(0.34, 0.78, 0.52)",4.3,2.01
1977,"(12.32, -14.92, 14.48)","(243,56,3)","(-0.34, -0.78, -0.52)",7.29,2.18
1977,"(9.13, -10.4, 9.74)","(243,55,3)","(0.34, 0.78, 0.52)",10.24,2.82
1977,"(13.58, -16.75, 16.43)","(243,56,1)","(-0.34, -0.78, -0.52)",2.95,0.22
1977,"(3.98, -3.85, 3.21)","(243,56,1)","(0.34, 0.78, 0.52)",3.6,8.67
1977,"(4.98, -6.05, 5.88)","(243,56,1)","(-0.35, -0.78, -0.51)",0.95,5.35
1977,"(5.5, -5.78, 5.13)","(243,57,1)","(0.34, 0.78, 0.52)",1.86,10.27
1977,"(4.19, -3.16, 2.02)","(243,57,0)","(0.34, 0.78, 0.52)",14.11,3.38
1977,"(14, -11.38, 7.97)","(242,53,8)","(0.34, 0.78, 0.52)",9.68,0.85
1977,"(20.6, -17.05, 12.21)","(243,56,2)","(-0.34, -0.78, -0.52)",7.39,1.87
1977,"(15, -12.94, 9.7)","(241,49,17)","(-0.34, -0.78, -0.52)",8.58,8.59
1977,"(7.99, -8.47, 7.56)","(242,53,8)","(-0.34, -0.78, -0.52)",16.32,8.12
1977,"(13.92, -18.55, 18.94)","(243,56,1)","(0.35, 0.78, 0.52)",10.97,0.47
1977,"(18.74, -25.35, 26.07)","(243,55,4)","(-0.35, -0.78, -0.51)",4.31,0.42
1977,"(20.44, -28.02, 29)","(243,55,3)","(-0.34, -0.78, -0.52)",6.41,0.1
1977,"(17.49, -24.05, 24.93)","(243,56,2)","(-0.35, -0.78, -0.51)",15.39,0.02
1977,"(10.7, -13.02, 12.68)","(243,55,3)","(0.33, 0.79, 0.52)",9.77,19.95
1977,"(9.87, -7.42, 4.72)","(243,56,3)","(-0.33, -0.79, -0.52)",4.1,1.83
1977,"(13.22, -9.56, 5.74)","(243,57,1)","(0.34, 0.78, 0.52)",9.09,13.94
1977,"(15.18, -15.02, 12.74)","(243,57,0)","(-0.34, -0.78, -0.52)",8.13,7.04
1977,"(35, -15.32, -0.01)","(242,54,5)","(0.34, 0.78, 0.52)",12.98,13.8
1977,"(38.95, -23.27, 9.46)","(243,56,1)","(0.34, 0.78, 0.52)",10.73,8.24
1977,"(41.89, -29.81, 17.44)","(243,57,0)","(0.34, 0.78, 0.52)",2.08,2.07
1977,"(11.86, -13.98, 13.36)","(237,33,48)","(0.34, 0.78, 0.52)",7.23,2.49
1977,"(14.57, -18.45, 18.36)","(239,38,37)","(-0.34, -0.78, -0.52)",3.67,1.44
1977,"(12.28, -16.24, 16.53)","(243,57,0)","(-0.34, -0.78, -0.52)",8.81,0.1
1977,"(8.18, -10.79, 10.96)","(241,48,18)","(-0.34, -0.78, -0.52)",0.43,0.96
1977,"(7.8, -10.6, 10.93)","(243,56,3)","(-0.34, -0.78, -0.52)",3.38,2.48
1977,"(6.77, -8.53, 8.46)","(243,57,0)","(0.34, 0.78, 0.52)",10.2,0.16
1977,"(11.83, -14.83, 14.68)","(243,57,0)","(0.34, 0.78, 0.52)",0.83,0.11
1977,"(12.28, -15.34, 15.16)","(243,57,0)","(-0.34, -0.78, -0.52)",9.94,0.06
1977,"(7.35, -9.2, 9.1)","(243,57,0)","(-0.34, -0.78, -0.52)",13.49,0.86
1977,"(19.47, -23.74, 23.14)","(243,55,3)","(-0.35, -0.78, -0.51)",35.13,3.27
1977,"(33.82, -45.51, 46.69)","(243,56,1)","(-0.33, -0.78, -0.53)",5.25,0.13
1977,"(31.28, -42.27, 43.44)","(243,57,0)","(0.34, 0.78, 0.52)",25.54,0.75
1977,"(20.03, -26.44, 26.86)","(243,56,2)","(-0.34, -0.78, -0.52)",36.43,11.47
1977,"(12.27, -10.62, 7.97)","(243,57,0)","(-0.34, -0.78, -0.52)",5.28,15.71
1977,"(12.79, -7.89, 3.48)","(238,35,44)","(-0.34, -0.78, -0.52)",3.12,3.32
1977,"(14.75, -9.76, 5.02)","(231,21,72)","(0.34, 0.78, 0.52)",5.51,13.75
1977,"(6.01, -4.96, 3.54)","(236,27,59)","(0.34, 0.78, 0.52)",6.32,9.76
1977,"(8.55, -8.87, 7.8)","(238,34,46)","(0.34, 0.78, 0.52)",13.73,5.68
1977,"(14.39, -17.38, 16.86)","(240,45,24)","(0.34, 0.78, 0.52)",9.19,1.66
1977,"(18.2, -23.08, 22.98)","(243,57,0)","(-0.33, -0.78, -0.52)",1.83,0.94
1977,"(17.82, -21.99, 21.56)","(241,50,14)","(0.34, 0.78, 0.52)",8.92,4.05
1977,"(14.97, -16.5, 15.13)","(241,49,17)","(-0.35, -0.78, -0.51)",6.35,5.87
1977,"(13.28, -12.64, 10.38)","(243,57,0)","(0.35, 0.78, 0.52)",2.05,3.82
1977,"(13.12, -13.72, 12.12)","(243,56,1)","(-0.34, -0.78, -0.52)",3.42,6.2
1977,"(12.39, -15.33, 15.05)","(243,55,4)","(-0.34, -0.78, -0.52)",3.72,0.55
1977,"(12.11, -10.61, 8.07)","(243,57,0)","(-0.34, -0.78, -0.52)",3.3,7.01
1977,"(11.95, -12.37, 10.86)","(242,54,5)","(-0.34, -0.78, -0.52)",1.78,0.05
1977,"(10.89, -11.29, 9.92)","(242,53,7)","(-0.35, -0.78, -0.51)",13.74,35.7
