density points - x,y,z
{-71.718334, 32.067584, 4.907997}
{-62.669355, 31.680407, 4.894238}
{-53.81144, 31.188491, 4.881999}
{-45.166943, 30.548434, 4.872057}
{-36.745194, 29.694174, 4.865238}
{-28.527534, 28.527534, 4.861715}
{-20.446929, 26.922362, 4.858458}
{-12.366105, 24.845038, 4.842478}
{-4.125743, 22.878001, 4.794028}
{4.125743, 22.878001, 4.794028}
{12.366105, 24.845038, 4.842478}
{20.446929, 26.922362, 4.858458}
{29.843117, 28.08475, 4.955598}
{42.379793, 25.341203, 4.885014}
{55.285724, 21.167206, 4.759189}
{65.50556, 19.568029, 4.832354}
{74.293842, 19.907406, 4.831721}
{82.946048, 21.7567, 4.831839}
{93.673699, 23.771591, 4.86101}
{-88.234059, 32.305853, 5.03677}
{-71.722581, 32.068112, 4.908773}
{-62.67305, 31.68101, 4.89515}
{-53.814545, 31.189194, 4.883046}
{-45.169436, 30.549272, 4.873234}
{-36.747076, 29.695201, 4.866537}
{-28.528841, 28.528841, 4.863122}
{-20.447749, 26.924084, 4.85995}
{-12.366519, 24.847392, 4.844019}
{-4.125848, 22.880946, 4.795585}
{4.125848, 22.880946, 4.795585}
{12.366519, 24.847392, 4.844019}
{20.447749, 26.924084, 4.85995}
{31.25144, 27.701368, 4.991803}
{44.599585, 25.642787, 4.893482}
{56.566443, 22.339671, 4.772109}
{65.650059, 20.533143, 4.818889}
{74.303026, 20.610242, 4.818799}
{82.894225, 22.418847, 4.820353}
{93.624339, 24.480266, 4.851879}
{-88.186918, 32.295649, 5.045761}
{-71.636308, 32.057439, 4.893077}
{-62.598047, 31.668806, 4.876686}
{-53.751575, 31.174985, 4.861857}
{-45.118928, 30.532338, 4.849414}
{-36.708962, 29.674415, 4.840257}
{-28.502403, 28.502403, 4.834669}
{-20.430684, 26.889301, 4.829787}
{-12.357666, 24.799805, 4.812849}
{-4.123736, 22.821312, 4.764104}
{4.123736, 22.821312, 4.764104}
{12.357666, 24.799805, 4.812849}
{20.916224, 26.818084, 4.90128}
{32.847888, 27.10663, 4.829929}
{46.642336, 25.561386, 4.766384}
{57.399085, 23.387512, 4.779701}
{65.798589, 21.33547, 4.777721}
{74.26518, 21.227748, 4.777702}
{82.734059, 23.177817, 4.7797}
{93.512133, 25.343202, 4.819868}
{-88.259985, 32.311515, 5.031805}
{-71.770267, 32.074051, 4.917505}
{-62.71456, 31.687803, 4.905424}
{-53.849442, 31.197104, 4.894839}
{-45.197467, 30.5587, 4.886494}
{-36.768261, 29.706774, 4.881171}
{-28.543558, 28.543558, 4.878969}
{-20.455909, 26.948253, 4.876733}
{-12.367808, 24.88608, 4.861243}
{-4.12703, 22.914082, 4.813105}
{4.12703, 22.914082, 4.813105}
{12.367808, 24.88608, 4.861243}
{21.961827, 26.890435, 4.948082}
{34.965573, 27.752803, 4.881491}
{48.077968, 26.923437, 4.776911}
{57.774492, 24.854268, 4.813787}
{65.925502, 22.742704, 4.811045}
{74.18752, 22.563986, 4.811015}
{82.466656, 24.518885, 4.813541}
{93.335356, 26.601763, 4.850751}
{-88.186918, 32.295649, 5.045761}
{-71.636308, 32.057439, 4.893077}
{-62.598047, 31.668806, 4.876686}
{-53.751575, 31.174985, 4.861857}
{-45.118928, 30.532338, 4.849414}
{-36.708962, 29.674415, 4.840257}
{-28.502403, 28.502403, 4.834669}
{-20.430684, 26.889301, 4.829787}
{-12.357666, 24.799805, 4.812849}
{-4.123736, 22.821312, 4.764104}
{4.123736, 22.821312, 4.764104}
{12.357666, 24.799805, 4.812849}
{23.026436, 26.862696, 4.884783}
{37.212717, 28.305932, 4.881834}
{49.657579, 28.246053, 4.701877}
{58.177802, 26.437454, 4.748869}
{66.037893, 24.52157, 4.742647}
{74.039547, 24.415608, 4.742695}
{81.994673, 26.248164, 4.748344}
{93.031212, 28.051773, 4.80756}
{-88.234059, 32.305853, 5.03677}
{-71.722581, 32.068112, 4.908773}
{-62.67305, 31.68101, 4.89515}
{-53.814545, 31.189194, 4.883046}
{-45.169436, 30.549272, 4.873234}
{-36.747076, 29.695201, 4.866537}
{-28.528841, 28.528841, 4.863122}
{-20.447749, 26.924084, 4.85995}
{-12.366519, 24.847392, 4.844019}
{-4.125848, 22.880946, 4.795585}
{4.125848, 22.880946, 4.795585}
{12.556651, 24.938288, 4.874872}
{24.499508, 27.749316, 4.983799}
{39.121017, 29.573382, 4.812305}
{51.080829, 29.558274, 4.738733}
{58.57939, 27.763494, 4.77309}
{66.152361, 25.750747, 4.768571}
{73.775749, 25.848733, 4.768605}
{81.259342, 27.921582, 4.773487}
{92.564206, 29.534881, 4.83508}
{-88.231745, 32.30535, 5.037213}
{-71.718334, 32.067584, 4.907997}
{-62.669355, 31.680407, 4.894238}
{-53.81144, 31.188491, 4.881999}
{-45.166943, 30.548434, 4.872057}
{-36.745194, 29.694174, 4.865238}
{-28.527534, 28.527534, 4.861715}
{-20.446929, 26.922362, 4.858458}
{-12.366105, 24.845038, 4.842478}
{-4.125743, 22.878001, 4.794028}
{4.125743, 22.878001, 4.794028}
{13.254855, 24.988795, 4.91332}
{26.470212, 28.718919, 4.868813}
{41.197325, 31.158288, 4.723847}
{51.95702, 31.03841, 4.77345}
{58.941219, 29.657874, 4.759395}
{66.210893, 28.196745, 4.754861}
{73.424868, 28.578209, 4.753929}
{80.199, 30.199, 4.762416}
{91.900349, 31.212288, 4.839315}
{-88.120275, 32.281415, 5.058386}
{-71.515283, 32.04262, 4.871275}
{-62.493031, 31.651868, 4.851048}
{-53.663591, 31.155269, 4.832445}
{-45.048513, 30.508845, 4.816362}
{-36.655949, 29.645578, 4.803803}
{-28.465716, 28.465716, 4.795216}
{-20.408229, 26.840871, 4.787977}
{-12.346652, 24.733522, 4.76963}
{-4.120832, 22.738334, 4.720402}
{4.120832, 22.738334, 4.720402}
{14.07263, 25.078579, 4.960462}
{28.38567, 29.500273, 4.825043}
{43.246279, 32.371236, 4.650856}
{52.77845, 32.197129, 4.683793}
{59.223364, 31.092351, 4.663268}
{66.226093, 30.000839, 4.664223}
{72.930156, 30.728989, 4.658247}
{78.78522, 31.954332, 4.6727}
{91.071637, 32.571644, 4.797901}
{-88.178649, 32.29387, 5.047333}
{-71.621232, 32.055583, 4.890347}
{-62.584952, 31.666685, 4.873476}
{-53.740592, 31.172515, 4.858174}
{-45.110128, 30.529395, 4.845274}
{-36.702329, 29.670802, 4.83569}
{-28.497808, 28.497808, 4.829725}
{-20.427868, 26.883236, 4.824547}
{-12.356284, 24.791509, 4.807433}
{-4.12337, 22.810932, 4.75863}
{4.135613, 22.817537, 4.766681}
{15.759662, 26.191363, 4.984481}
{30.07903, 30.542106, 4.883313}
{44.127325, 33.529117, 4.678585}
{52.101548, 33.690299, 4.7139}
{57.418209, 33.238409, 4.700552}
{63.629638, 32.829353, 4.712266}
{70.260215, 33.304256, 4.705267}
{76.350171, 33.733406, 4.722681}
{89.980555, 33.934935, 4.845757}
{-88.15009, 32.287755, 5.05275}
{-71.569292, 32.049211, 4.880974}
{-62.539867, 31.659401, 4.862452}
{-53.702804, 31.164036, 4.845526}
{-45.079874, 30.519292, 4.83106}
{-36.679542, 29.658401, 4.820013}
{-28.482031, 28.482031, 4.812757}
{-20.418208, 26.862412, 4.806564}
{-12.351543, 24.763014, 4.788845}
{-4.122119, 22.775267, 4.739839}
{4.457467, 22.913082, 4.792261}
{17.276126, 27.66071, 4.82519}
{31.143747, 32.182641, 4.864908}
{44.536791, 35.241643, 4.673386}
{51.874263, 35.864323, 4.693824}
{57.331139, 36.24172, 4.689703}
{63.016358, 36.315353, 4.695011}
{68.834472, 35.952069, 4.691877}
{75.089775, 35.660247, 4.709999}
{89.424454, 35.499239, 4.854901}
{-88.237709, 32.306648, 5.036072}
{-71.729284, 32.068945, 4.909998}
{-62.678883, 31.681963, 4.896592}
{-53.819447, 31.190303, 4.8847}
{-45.173371, 30.550594, 4.875094}
{-36.750049, 29.696825, 4.86859}
{-28.530906, 28.530906, 4.865345}
{-20.449045, 26.926804, 4.862306}
{-12.363963, 24.862685, 4.846363}
{-4.126013, 22.885597, 4.798042}
{5.202266, 23.682907, 4.931449}
{18.472283, 29.166844, 5.001527}
{31.399798, 33.347668, 4.797823}
{43.656486, 36.053066, 4.71953}
{50.460972, 36.641292, 4.755344}
{56.66319, 37.155953, 4.754214}
{62.803777, 36.931427, 4.74936}
{68.342898, 36.442093, 4.759132}
{74.858515, 36.099245, 4.777796}
{89.359483, 35.946016, 4.889249}
{-88.088338, 32.274672, 5.064401}
{-71.457665, 32.035626, 4.860983}
{-62.443118, 31.643876, 4.838949}
{-53.621847, 31.14597, 4.818568}
{-45.015169, 30.497767, 4.800772}
{-36.630895, 29.631979, 4.786614}
{-28.448411, 28.448411, 4.776618}
{-20.397656, 26.818017, 4.768274}
{-12.345009, 24.690397, 4.749359}
{-4.119473, 22.699107, 4.699783}
{6.285635, 24.729048, 4.870493}
{18.962598, 30.175739, 4.869351}
{30.877249, 34.649132, 4.744688}
{41.251984, 37.822125, 4.599751}
{47.14932, 39.047657, 4.632922}
{53.844863, 39.873541, 4.64106}
{60.942282, 38.863536, 4.637234}
{67.323077, 37.765856, 4.658607}
{74.364546, 37.08705, 4.687785}
{89.155447, 36.769282, 4.855838}
{-88.262813, 32.312135, 5.031263}
{-71.775479, 32.074702, 4.918462}
{-62.719098, 31.688547, 4.90655}
{-53.853259, 31.197971, 4.896132}
{-45.200535, 30.559733, 4.887948}
{-36.770581, 29.708043, 4.882775}
{-28.545171, 28.545171, 4.880706}
{-20.456912, 26.950425, 4.878574}
{-12.368299, 24.889061, 4.86314}
{-4.096018, 22.98892, 4.853543}
{7.14807, 26.211408, 4.970894}
{18.933622, 31.362487, 4.844003}
{29.934821, 35.936934, 4.746482}
{39.604212, 39.604212, 4.762379}
{46.478181, 41.197045, 4.778019}
{53.521819, 41.197045, 4.778019}
{60.366676, 39.633324, 4.784047}
{67.252059, 38.42103, 4.798221}
{74.689848, 37.654028, 4.815579}
{89.387989, 37.266896, 4.915689}
{-88.930246, 41.462297, 5.033053}
{-73.166576, 41.131292, 4.915336}
{-64.170955, 40.627438, 4.903311}
{-55.321837, 39.995027, 4.892939}
{-46.61448, 39.188054, 4.885066}
{-38.016223, 38.144594, 4.881277}
{-29.424751, 36.793293, 4.885952}
{-20.300544, 35.53627, 4.957334}
{-9.130213, 36.026013, 4.965843}
{2.340964, 38.845614, 4.826233}
{12.419194, 42.313045, 4.774453}
{22.32669, 46.498086, 4.755994}
{30.120183, 48.988437, 4.762723}
{36.641292, 50.460972, 4.755344}
{43.486648, 50.587195, 4.75576}
{50.1817, 49.145408, 4.761666}
{56.910898, 48.025717, 4.777742}
{64.283638, 47.331665, 4.797286}
{72.304681, 46.878019, 4.817599}
{88.343805, 46.65356, 4.943063}
{-88.852608, 41.43762, 5.047743}
{-73.020007, 41.105329, 4.887797}
{-64.033416, 40.598703, 4.871451}
{-55.184062, 39.963748, 4.857353}
{-46.454249, 39.15594, 4.847062}
{-37.775733, 38.118129, 4.844152}
{-28.792902, 37.046104, 4.896838}
{-18.637585, 36.938741, 4.998221}
{-7.807263, 38.513145, 4.853533}
{2.190396, 40.756107, 4.78721}
{11.972503, 44.220947, 4.719154}
{20.781418, 48.047485, 4.645065}
{28.154203, 50.766713, 4.692199}
{35.864323, 51.874263, 4.693824}
{43.129685, 50.857415, 4.689217}
{49.476932, 49.301388, 4.702494}
{56.421566, 48.26819, 4.724872}
{64.005811, 47.596693, 4.75043}
{72.160647, 47.137834, 4.776732}
{88.287355, 46.900696, 4.94437}
{-88.866965, 41.448404, 5.044281}
{-73.034755, 41.117671, 4.898115}
{-64.019302, 40.615414, 4.884319}
{-55.118997, 39.988447, 4.873872}
{-46.287628, 39.19659, 4.870107}
{-37.227967, 38.481317, 4.916285}
{-27.584614, 38.395621, 5.002192}
{-17.16464, 39.143107, 4.903096}
{-7.320706, 40.583821, 4.824402}
{1.752121, 42.811838, 4.751895}
{10.847594, 46.147755, 4.637818}
{18.72054, 49.477533, 4.68926}
{26.285833, 52.126312, 4.713972}
{33.690299, 52.101548, 4.7139}
{40.895511, 50.580532, 4.72228}
{48.031373, 49.240703, 4.739284}
{55.531419, 48.334677, 4.760686}
{63.510496, 47.716292, 4.783653}
{71.932183, 47.27685, 4.80697}
{88.221696, 47.042379, 4.965101}
{-88.791854, 41.438485, 5.05688}
{-72.867016, 41.109479, 4.88299}
{-63.801945, 40.612837, 4.868913}
{-54.756233, 40.058602, 4.888906}
{-45.510205, 39.789588, 4.929272}
{-35.94136, 39.909711, 4.984081}
{-25.868074, 40.356642, 4.889672}
{-16.422736, 41.239527, 4.782024}
{-7.65539, 42.63998, 4.784527}
{1.103668, 45.021483, 4.714604}
{9.326383, 48.217705, 4.616269}
{16.318435, 51.754973, 4.625738}
{24.192529, 54.145791, 4.64091}
{32.197129, 52.77845, 4.683793}
{39.542917, 50.732687, 4.695151}
{46.975533, 49.360014, 4.715798}
{54.771649, 48.46452, 4.740451}
{62.981584, 47.851878, 4.766521}
{71.56623, 47.411989, 4.792905}
{88.064933, 47.171017, 4.983387}
{-88.803167, 41.49335, 5.046654}
{-72.711113, 41.330494, 4.952697}
{-63.392362, 41.290905, 4.981252}
{-53.930654, 41.342516, 5.008356}
{-43.990365, 41.515631, 4.965248}
{-34.243376, 41.825908, 4.888143}
{-25.341203, 42.379793, 4.885014}
{-16.769287, 43.37803, 4.896662}
{-8.147279, 44.931806, 4.742584}
{0.334601, 47.217657, 4.663512}
{8.074377, 49.984939, 4.720599}
{15.70811, 53.029014, 4.688416}
{23.538526, 53.83738, 4.714757}
{31.03841, 51.95702, 4.77345}
{38.460348, 50.238723, 4.785372}
{46.153989, 49.103949, 4.801742}
{54.227648, 48.336597, 4.819905}
{62.676149, 47.793857, 4.83868}
{71.450208, 47.393668, 4.85751}
{88.052018, 47.169363, 4.999485}
{-88.118556, 42.663426, 5.147546}
{-71.178176, 42.787104, 4.983516}
{-61.387948, 42.892829, 4.920127}
{-52.060202, 43.186555, 4.898111}
{-43.162463, 43.525188, 4.892731}
{-34.336204, 43.940654, 4.912529}
{-25.642787, 44.599585, 4.893482}
{-17.018101, 45.592568, 4.765555}
{-8.729728, 47.050041, 4.692063}
{-1.08486, 48.951042, 4.736926}
{6.228359, 51.489927, 4.719114}
{13.869984, 53.135463, 4.697674}
{21.824774, 52.58064, 4.68745}
{29.558274, 51.080829, 4.738733}
{37.251354, 49.769098, 4.797988}
{45.206408, 48.829251, 4.814945}
{53.515984, 48.173291, 4.833002}
{62.156357, 47.696208, 4.851402}
{71.07856, 47.33637, 4.869753}
{87.897174, 47.132528, 5.015798}
{-87.544757, 44.761284, 5.129336}
{-70.438679, 44.793519, 4.930295}
{-61.118758, 45.00644, 4.91818}
{-51.870273, 45.261584, 4.912649}
{-42.762853, 45.64168, 4.791727}
{-33.924392, 46.155398, 4.757129}
{-25.561386, 46.642336, 4.766384}
{-17.67392, 47.415932, 4.72442}
{-10.01416, 48.710157, 4.717306}
{-2.418546, 50.619584, 4.702671}
{5.624687, 52.265715, 4.69307}
{13.41079, 52.092189, 4.682538}
{20.701272, 50.746045, 4.686503}
{28.246053, 49.657579, 4.701877}
{36.065458, 48.921053, 4.723227}
{44.2306, 48.39437, 4.756351}
{52.744557, 47.951189, 4.804456}
{61.539493, 47.560137, 4.841799}
{70.577233, 47.240991, 4.863015}
{87.669437, 47.059773, 5.040416}
{-87.539318, 46.271505, 5.021647}
{-70.273295, 46.344187, 4.873977}
{-61.085256, 46.523134, 4.855626}
{-52.111613, 46.752467, 4.836611}
{-43.400145, 47.055895, 4.816982}
{-34.995849, 47.473813, 4.796917}
{-26.923437, 48.077968, 4.776911}
{-19.151357, 48.994247, 4.758303}
{-11.537524, 50.380504, 4.744182}
{-3.847211, 51.8627, 4.737174}
{3.847211, 51.8627, 4.737174}
{11.537524, 50.380504, 4.744182}
{19.151357, 48.994247, 4.758303}
{26.923437, 48.077968, 4.776911}
{34.995849, 47.473813, 4.796917}
{43.400145, 47.055895, 4.816982}
{52.111613, 46.752467, 4.836611}
{61.085256, 46.523134, 4.855626}
{70.273295, 46.344187, 4.873977}
{87.539318, 46.271505, 5.021647}
{-87.669437, 47.059773, 5.040416}
{-70.577233, 47.240991, 4.863015}
{-61.539493, 47.560137, 4.841799}
{-52.744557, 47.951189, 4.804456}
{-44.2306, 48.39437, 4.756351}
{-36.065458, 48.921053, 4.723227}
{-28.246053, 49.657579, 4.701877}
{-20.701272, 50.746045, 4.686503}
{-13.41079, 52.092189, 4.682538}
{-5.624687, 52.265715, 4.69307}
{2.418546, 50.619584, 4.702671}
{10.01416, 48.710157, 4.717306}
{17.67392, 47.415932, 4.72442}
{25.561386, 46.642336, 4.766384}
{33.924392, 46.155398, 4.757129}
{42.762853, 45.64168, 4.791727}
{51.870273, 45.261584, 4.912649}
{61.118758, 45.00644, 4.91818}
{70.438679, 44.793519, 4.930295}
{87.544757, 44.761284, 5.129336}
{-87.897174, 47.132528, 5.015798}
{-71.07856, 47.33637, 4.869753}
{-62.156357, 47.696208, 4.851402}
{-53.515984, 48.173291, 4.833002}
{-45.206408, 48.829251, 4.814945}
{-37.251354, 49.769098, 4.797988}
{-29.558274, 51.080829, 4.738733}
{-21.824774, 52.58064, 4.68745}
{-13.869984, 53.135463, 4.697674}
{-6.228359, 51.489927, 4.719114}
{1.08486, 48.951042, 4.736926}
{8.729728, 47.050041, 4.692063}
{17.018101, 45.592568, 4.765555}
{25.642787, 44.599585, 4.893482}
{34.336204, 43.940654, 4.912529}
{43.162463, 43.525188, 4.892731}
{52.060202, 43.186555, 4.898111}
{61.387948, 42.892829, 4.920127}
{71.178176, 42.787104, 4.983516}
{88.118556, 42.663426, 5.147546}
{-88.052018, 47.169363, 4.999485}
{-71.450208, 47.393668, 4.85751}
{-62.676149, 47.793857, 4.83868}
{-54.227648, 48.336597, 4.819905}
{-46.153989, 49.103949, 4.801742}
{-38.460348, 50.238723, 4.785372}
{-31.03841, 51.95702, 4.77345}
{-23.538526, 53.83738, 4.714757}
{-15.70811, 53.029014, 4.688416}
{-8.074377, 49.984939, 4.720599}
{-0.334601, 47.217657, 4.663512}
{8.147279, 44.931806, 4.742584}
{16.769287, 43.37803, 4.896662}
{25.341203, 42.379793, 4.885014}
{34.243376, 41.825908, 4.888143}
{43.990365, 41.515631, 4.965248}
{53.930654, 41.342516, 5.008356}
{63.392362, 41.290905, 4.981252}
{72.711113, 41.330494, 4.952697}
{88.803167, 41.49335, 5.046654}
{-88.064933, 47.171017, 4.983387}
{-71.56623, 47.411989, 4.792905}
{-62.981584, 47.851878, 4.766521}
{-54.771649, 48.46452, 4.740451}
{-46.975533, 49.360014, 4.715798}
{-39.542917, 50.732687, 4.695151}
{-32.197129, 52.77845, 4.683793}
{-24.192529, 54.145791, 4.64091}
{-16.318435, 51.754973, 4.625738}
{-9.326383, 48.217705, 4.616269}
{-1.103668, 45.021483, 4.714604}
{7.65539, 42.63998, 4.784527}
{16.422736, 41.239527, 4.782024}
{25.868074, 40.356642, 4.889672}
{35.94136, 39.909711, 4.984081}
{45.510205, 39.789588, 4.929272}
{54.756233, 40.058602, 4.888906}
{63.801945, 40.612837, 4.868913}
{72.867016, 41.109479, 4.88299}
{88.791854, 41.438485, 5.05688}
{-88.221696, 47.042379, 4.965101}
{-71.932183, 47.27685, 4.80697}
{-63.510496, 47.716292, 4.783653}
{-55.531419, 48.334677, 4.760686}
{-48.031373, 49.240703, 4.739284}
{-40.895511, 50.580532, 4.72228}
{-33.690299, 52.101548, 4.7139}
{-26.285833, 52.126312, 4.713972}
{-18.72054, 49.477533, 4.68926}
{-10.847594, 46.147755, 4.637818}
{-1.752121, 42.811838, 4.751895}
{7.320706, 40.583821, 4.824402}
{17.16464, 39.143107, 4.903096}
{27.584614, 38.395621, 5.002192}
{37.227967, 38.481317, 4.916285}
{46.287628, 39.19659, 4.870107}
{55.118997, 39.988447, 4.873872}
{64.019302, 40.615414, 4.884319}
{73.034755, 41.117671, 4.898115}
{88.866965, 41.448404, 5.044281}
{-88.287355, 46.900696, 4.94437}
{-72.160647, 47.137834, 4.776732}
{-64.005811, 47.596693, 4.75043}
{-56.421566, 48.26819, 4.724872}
{-49.476932, 49.301388, 4.702494}
{-43.129685, 50.857415, 4.689217}
{-35.864323, 51.874263, 4.693824}
{-28.154203, 50.766713, 4.692199}
{-20.781418, 48.047485, 4.645065}
{-11.972503, 44.220947, 4.719154}
{-2.190396, 40.756107, 4.78721}
{7.807263, 38.513145, 4.853533}
{18.637585, 36.938741, 4.998221}
{28.792902, 37.046104, 4.896838}
{37.775733, 38.118129, 4.844152}
{46.454249, 39.15594, 4.847062}
{55.184062, 39.963748, 4.857353}
{64.033416, 40.598703, 4.871451}
{73.020007, 41.105329, 4.887797}
{88.852608, 41.43762, 5.047743}
{-88.343805, 46.65356, 4.943063}
{-72.304681, 46.878019, 4.817599}
{-64.283638, 47.331665, 4.797286}
{-56.910898, 48.025717, 4.777742}
{-50.1817, 49.145408, 4.761666}
{-43.486648, 50.587195, 4.75576}
{-36.641292, 50.460972, 4.755344}
{-30.120183, 48.988437, 4.762723}
{-22.32669, 46.498086, 4.755994}
{-12.419194, 42.313045, 4.774453}
{-2.340964, 38.845614, 4.826233}
{9.130213, 36.026013, 4.965843}
{20.300544, 35.53627, 4.957334}
{29.424751, 36.793293, 4.885952}
{38.016223, 38.144594, 4.881277}
{46.61448, 39.188054, 4.885066}
{55.321837, 39.995027, 4.892939}
{64.170955, 40.627438, 4.903311}
{73.166576, 41.131292, 4.915336}
{88.930246, 41.462297, 5.033053}
{-88.34469, 45.972732, 4.894521}
{-72.45906, 46.072793, 4.706253}
{-64.938375, 46.318782, 4.674244}
{-58.345313, 46.669216, 4.645058}
{-52.780211, 47.162427, 4.625649}
{-46.144664, 47.620587, 4.638888}
{-39.047657, 47.14932, 4.632922}
{-32.80419, 46.662035, 4.655041}
{-23.824809, 44.436282, 4.624599}
{-12.529404, 40.044697, 4.709836}
{-1.348819, 36.539922, 4.83873}
{10.65284, 33.981785, 4.91805}
{20.837899, 34.890238, 4.805251}
{29.485406, 36.654067, 4.796411}
{37.972848, 38.043127, 4.802086}
{46.511761, 39.108749, 4.813903}
{55.173959, 39.930225, 4.829528}
{63.98385, 40.57282, 4.84778}
{72.943775, 41.084194, 4.867852}
{88.806645, 41.418229, 5.057027}
{-88.45106, 45.761297, 4.925417}
{-72.650858, 45.869614, 4.812969}
{-65.223007, 46.112593, 4.794055}
{-58.802955, 46.478181, 4.778019}
{-53.019339, 46.980661, 4.772583}
{-46.980661, 46.980661, 4.772583}
{-41.197045, 46.478181, 4.778019}
{-34.746908, 46.08791, 4.772103}
{-24.257858, 43.047946, 4.736809}
{-12.009012, 38.233548, 4.847745}
{0.497102, 34.07728, 4.890779}
{12.415154, 33.048794, 4.941702}
{21.206378, 35.021695, 4.886826}
{29.671642, 36.777515, 4.886204}
{38.129394, 38.146962, 4.889375}
{46.681505, 39.19526, 4.89499}
{55.372229, 40.003182, 4.902767}
{64.216377, 40.635352, 4.912316}
{73.212064, 41.138629, 4.923207}
{88.953619, 41.469304, 5.028689}
{-88.522348, 45.430741, 4.871888}
{-72.955582, 45.543565, 4.685858}
{-65.945884, 45.744659, 4.658244}
{-59.947756, 46.083758, 4.642357}
{-53.539578, 46.382636, 4.6588}
{-47.620587, 46.144664, 4.638888}
{-42.457626, 45.787056, 4.649551}
{-35.397702, 45.194934, 4.576229}
{-23.512816, 41.293885, 4.716921}
{-10.678855, 36.218294, 4.882042}
{2.323106, 32.101663, 4.86599}
{12.648043, 32.705772, 4.769244}
{21.217448, 34.82792, 4.778232}
{29.614978, 36.634122, 4.787776}
{38.027204, 38.035524, 4.798752}
{46.537587, 39.105458, 4.812427}
{55.187271, 39.928664, 4.828802}
{63.991108, 40.572029, 4.847393}
{72.947893, 41.083772, 4.867632}
{88.808043, 41.417933, 5.05682}
{-89.295402, 44.151586, 4.890755}
{-74.718206, 44.002072, 4.777804}
{-68.217942, 43.676688, 4.759409}
{-62.740638, 43.207803, 4.750552}
{-56.714345, 42.99511, 4.755786}
{-50.587195, 43.486648, 4.75576}
{-44.329007, 43.874067, 4.771717}
{-35.716261, 43.285747, 4.714505}
{-22.039197, 39.121666, 4.834553}
{-8.766203, 34.1905, 4.904609}
{3.874087, 31.194967, 4.862805}
{12.811243, 32.884337, 4.849193}
{21.29286, 34.975558, 4.861983}
{29.691978, 36.750974, 4.869067}
{38.126154, 38.128503, 4.875072}
{46.665869, 39.18115, 4.882434}
{55.347924, 39.991788, 4.891694}
{64.184963, 40.625814, 4.902669}
{73.174405, 41.130437, 4.914983}
{88.93287, 41.461699, 5.032738}
{-89.99714, 43.630375, 4.837766}
{-76.30566, 43.438503, 4.708451}
{-69.849251, 42.998455, 4.686324}
{-63.433959, 42.464646, 4.679379}
{-56.858411, 42.597066, 4.676315}
{-50.857415, 43.129685, 4.689217}
{-44.30409, 43.532568, 4.712936}
{-34.299247, 41.971152, 4.662009}
{-20.328314, 37.237928, 4.856439}
{-6.595829, 32.302589, 4.943202}
{4.292449, 30.918359, 4.753081}
{12.856082, 32.740835, 4.789954}
{21.283211, 34.880851, 4.809521}
{29.658401, 36.679542, 4.820013}
{38.072592, 38.072592, 4.829525}
{46.592367, 39.135953, 4.840824}
{55.254226, 39.954226, 4.854381}
{64.071215, 40.593869, 4.869906}
{73.041229, 41.102752, 4.886935}
{88.859666, 41.435802, 5.046908}
{-91.015163, 41.863131, 4.833676}
{-78.37387, 41.096953, 4.728641}
{-71.546333, 39.636389, 4.713671}
{-64.022999, 38.444805, 4.714074}
{-56.879216, 39.353909, 4.710291}
{-50.580532, 40.895511, 4.72228}
{-43.630345, 41.875433, 4.709896}
{-32.145997, 40.091678, 4.789997}
{-18.244147, 35.861301, 4.837232}
{-4.828946, 31.191493, 4.893436}
{4.2935, 30.965401, 4.770127}
{12.860046, 32.779429, 4.806784}
{21.290902, 34.910499, 4.825934}
{29.670802, 36.702329, 4.83569}
{38.090542, 38.090542, 4.844171}
{46.616439, 39.150503, 4.854235}
{55.284711, 39.966334, 4.866419}
{64.108157, 40.604173, 4.880482}
{73.084471, 41.111686, 4.895993}
{88.883509, 41.444178, 5.042306}
{-92.023999, 40.356531, 4.789015}
{-80.326193, 39.05746, 4.688562}
{-73.406545, 36.95835, 4.679382}
{-65.864682, 36.009224, 4.680211}
{-58.023334, 37.570076, 4.682625}
{-50.732687, 39.542917, 4.695151}
{-42.74826, 40.553459, 4.676136}
{-29.820229, 38.063137, 4.802971}
{-16.099986, 34.085712, 4.93884}
{-4.375922, 30.919283, 4.761284}
{4.291365, 30.869566, 4.735445}
{12.851986, 32.700828, 4.772555}
{21.275263, 34.850139, 4.792553}
{29.645578, 36.655949, 4.803803}
{38.054014, 38.054014, 4.814379}
{46.567428, 39.120898, 4.826954}
{55.22261, 39.9417, 4.841927}
{64.032867, 40.583209, 4.858962}
{72.996301, 41.093509, 4.877559}
{88.834807, 41.427118, 5.051692}
{-92.681933, 38.856767, 4.837532}
{-81.393153, 37.194184, 4.778553}
{-73.78923, 35.097236, 4.772977}
{-65.899925, 34.667026, 4.773042}
{-57.915889, 36.450066, 4.776851}
{-50.238723, 38.460348, 4.785372}
{-40.89686, 39.499598, 4.744147}
{-27.673995, 36.984424, 4.841659}
{-14.273057, 32.958357, 4.94951}
{-4.292999, 31.069849, 4.80208}
{4.292999, 31.069849, 4.80208}
{12.867363, 32.851905, 4.838509}
{21.305412, 34.966224, 4.856873}
{29.694174, 36.745194, 4.865238}
{38.124325, 38.124325, 4.87177}
{46.661679, 39.177894, 4.879498}
{55.341924, 39.989132, 4.889091}
{64.177393, 40.623578, 4.900396}
